Unnamed: 0,Name,Price,Brand,Rating,Seller Name,Number of Sales,Number of Reviews
49,SPEK TINGGI - Laptop HP EliteBook 830 G5 Touchscreen Core i5 Gen8 RAM 16GB SSD 512  FREE MOUSE DAN TAS LAPTOP,321.6,HP,5,Redstar E,15,6
29,"Laptop Lenovo Thinkpad X280 Core i5 i7 Generasi 8 Layar 12,5 Inch Peningkatan Terbaru",317.2,trout boy,4.94,Unlimited Laptop,178,127
840,"LAPTOP ASUS VivoBook Go E410KA 140"" FHD / N4500 / 4GB RAM / 256GB SSD + 64GB EMMc / Intel Hd Graphics / Windows 11 + Office 365 - Star Black (Free tas Laptop Exlusive)",310.75,ASUS,4.94,Pernak Pernik Gadget,191,93
208,Laptop Lenovo Thinkpad T480s Core i5-8th Touch / RAM 20GB - SSD 1TB / 14 Inch / Win 10 / BONUS (MOUSE/TAS),307.05,Lenovo,5,Marvel stores,7,4
175,SUPER NGEBUT Laptop HP Elitebook 840 G5 i5 gen 8 Ram 16GB Ssd 512GB Free Mouse&Tas BERGARANSI,305.99,HP,3.67,Bestbrand Laptops,10,3
657,"Laptop Lenovo ThinkPad T480 Core i7 8Th Touchscreen / RAM 32GB - SSD 1TB / 14"" Inch / Win 10 / BONUS (MOUSE/TAS)",302.6,Lenovo,4.84,Marvel stores,53,37
392,TOUCHSCREEN LAPTOP DELL LATITUDE 7490 INTEL CORE I7 GEN 8 RAM 16GB/256SSD WIN 10 FREE TAS/MOUSE,293.7,Dell Latitude,5,US_ELEKTRONIK,11,3
813,LAPTOP LENOVO THINKPAD YOGA X380 i7 RAM 16 GB SSD 2 TB SLIM LAYAR TOUCHSCREEN PROMO MURAH BAGUS BERGARANSI,292.81,Lenovo,4.86,LEFA Comp,81,42
306,[Ready Stock] VOVE 2024 Baru laptop 16''inc RAM 12GB +512GB/256GB SSD Intel J4125 laptop Murah Office +Windows 10 + Hadiah Tipis Dan Ringan Garansi 1 Tahun,292.2,VOVE,4.77,VOVE,123,65
703,VOVE laptop baru 2024 murah RAM 8GB+256GB SSD Intel N4000 156''inc Windos 10+Office Laptop Gaming Tipis Dan Ringan laptop layar HD,292.2,VOVE,4.94,VOVE,217,108
779,LAPTOP LENOVO THINKPAD YOGA 370 RAM 16 GB SSD 512 GB SLIM LAYAR TOUCHSCREEN PROMO MURAH BAGUS BERGARANSI,292.19,Lenovo,4.73,LEFA Comp,26,15
321,CNAST Laptop Touchscreen Baru InteL N4020 116'' Murah Ram8+512GB SSD windows11 Dapat 360° Free Bouns,291.92,CNAST,4.96,AST laptop,198,133
819,Laptop Lenovo Thinkpad YOGA X390 TOUCHSCREEN i7 8th Gen RAM 16GB SSD Win 10 IPS,288.5,Lenovo,4.64,Bestbrand Laptops,44,28
737,CUCI GUDANG HARGA TERMURAH Asus VivoBook E410M Intel Cel N4020 LAPTOP TINGGAL PAKAI FREE TAS & MOUSE,287.63,ASUS,5,CELINE ELEKTRONIK,9,4
521,Promo Sale!  Laptop HP  Probook 440 G6 i5 Gen 8th | HP Elitebook 830 G5 i7 Gen 8th RAM  16GB/512GB SSD Free Tas/Mouse Bergaransi!,286.36,HP,4.86,Redstar E,61,28
94,LAPTOP KERJA DELL LATITUDE 5400 Core i7 Gen 8 TOUCHSCREEN BERGARANSI FREE TAS+MOUSE WIN 11,284.8,Dell,5,Bestbrand Laptops,7,3
